ESTADO,MUNICíPIO,NOME DO CANDIDATO,PARTIDO,VOTOS,VOTOS PERCENTUAL
CE,Carnaubal,Roberto Cláudio,PDT,245,2.53
CE,Carnaubal,Serley Leal,UP,2,0.02
CE,Carnaubal,Chico Malta,PCB,2,0.02
CE,Carnaubal,Zé Batista,PSTU,1,0.01
CE,Cascavel,Elmano De Freitas,PT,21094,52.71
CE,Cascavel,Capitão Wagner,UNIÃO,15831,39.56
CE,Cascavel,Roberto Cláudio,PDT,3061,7.65
CE,Cascavel,Chico Malta,PCB,19,0.05
CE,Cascavel,Serley Leal,UP,13,0.03
CE,Cascavel,Zé Batista,PSTU,2,0.0
CE,Catarina,Elmano De Freitas,PT,4505,71.24
CE,Catarina,Capitão Wagner,UNIÃO,965,15.26
CE,Catarina,Roberto Cláudio,PDT,845,13.36
CE,Catarina,Zé Batista,PSTU,4,0.06
CE,Catarina,Chico Malta,PCB,4,0.06
CE,Catarina,Serley Leal,UP,1,0.02
CE,Catunda,Elmano De Freitas,PT,5028,75.22
CE,Catunda,Capitão Wagner,UNIÃO,961,14.38
CE,Catunda,Roberto Cláudio,PDT,692,10.35
CE,Catunda,Serley Leal,UP,2,0.03
CE,Catunda,Chico Malta,PCB,1,0.01
CE,Catunda,Zé Batista,PSTU,0,0.0
CE,Caucaia,Elmano De Freitas,PT,85021,47.63
CE,Caucaia,Capitão Wagner,UNIÃO,72702,40.73
CE,Caucaia,Roberto Cláudio,PDT,20472,11.47
CE,Caucaia,Serley Leal,UP,134,0.08
CE,Caucaia,Chico Malta,PCB,103,0.06
CE,Caucaia,Zé Batista,PSTU,59,0.03
CE,Cedro,Elmano De Freitas,PT,7994,56.5
CE,Cedro,Capitão Wagner,UNIÃO,3469,24.52
CE,Cedro,Roberto Cláudio,PDT,2672,18.88
CE,Cedro,Chico Malta,PCB,8,0.06
CE,Cedro,Serley Leal,UP,3,0.02
CE,Cedro,Zé Batista,PSTU,3,0.02
CE,Chaval,Elmano De Freitas,PT,4974,68.5
CE,Chaval,Capitão Wagner,UNIÃO,1252,17.24
CE,Chaval,Roberto Cláudio,PDT,1026,14.13
CE,Chaval,Zé Batista,PSTU,4,0.06
CE,Chaval,Chico Malta,PCB,4,0.06
CE,Chaval,Serley Leal,UP,1,0.01
CE,Choró,Elmano De Freitas,PT,5203,60.06
CE,Choró,Capitão Wagner,UNIÃO,2931,33.83
CE,Choró,Roberto Cláudio,PDT,524,6.05
CE,Choró,Chico Malta,PCB,4,0.05
CE,Choró,Serley Leal,UP,1,0.01
CE,Choró,Zé Batista,PSTU,0,0.0
CE,Chorozinho,Elmano De Freitas,PT,8504,62.92
CE,Chorozinho,Capitão Wagner,UNIÃO,3475,25.71
CE,Chorozinho,Roberto Cláudio,PDT,1530,11.32
CE,Chorozinho,Serley Leal,UP,2,0.01
CE,Chorozinho,Zé Batista,PSTU,2,0.01
CE,Chorozinho,Chico Malta,PCB,2,0.01
CE,Coreaú,Elmano De Freitas,PT,8962,62.41
CE,Coreaú,Capitão Wagner,UNIÃO,4261,29.67
CE,Coreaú,Roberto Cláudio,PDT,1126,7.84
CE,Coreaú,Chico Malta,PCB,8,0.06
CE,Coreaú,Serley Leal,UP,3,0.02
CE,Coreaú,Zé Batista,PSTU,1,0.01
CE,Crateús,Elmano De Freitas,PT,27492,63.43
CE,Crateús,Roberto Cláudio,PDT,8442,19.48
CE,Crateús,Capitão Wagner,UNIÃO,7367,17.0
CE,Crateús,Chico Malta,PCB,20,0.05
CE,Crateús,Zé Batista,PSTU,16,0.04
CE,Crateús,Serley Leal,UP,6,0.01
CE,Crato,Elmano De Freitas,PT,57505,79.1
CE,Crato,Capitão Wagner,UNIÃO,11482,15.79
CE,Crato,Roberto Cláudio,PDT,3652,5.02
CE,Crato,Chico Malta,PCB,22,0.03
CE,Crato,Serley Leal,UP,20,0.03
CE,Crato,Zé Batista,PSTU,16,0.02
CE,Croatá,Elmano De Freitas,PT,8276,80.73
CE,Croatá,Capitão Wagner,UNIÃO,1652,16.12
CE,Croatá,Roberto Cláudio,PDT,315,3.07
CE,Croatá,Chico Malta,PCB,4,0.04
CE,Croatá,Serley Leal,UP,3,0.03
CE,Croatá,Zé Batista,PSTU,1,0.01
CE,Cruz,Elmano De Freitas,PT,9184,57.53
CE,Cruz,Capitão Wagner,UNIÃO,5615,35.17
CE,Cruz,Roberto Cláudio,PDT,1155,7.23
CE,Cruz,Chico Malta,PCB,8,0.05
CE,Cruz,Zé Batista,PSTU,2,0.01
CE,Cruz,Serley Leal,UP,1,0.01
CE,Deputado Irapuan Pinheiro,Elmano De Freitas,PT,3156,68.55
CE,Deputado Irapuan Pinheiro,Roberto Cláudio,PDT,907,19.7
CE,Deputado Irapuan Pinheiro,Capitão Wagner,UNIÃO,539,11.71
CE,Deputado Irapuan Pinheiro,Chico Malta,PCB,2,0.04
CE,Deputado Irapuan Pinheiro,Zé Batista,PSTU,0,0.0
CE,Deputado Irapuan Pinheiro,Serley Leal,UP,0,0.0
CE,Ererê,Elmano De Freitas,PT,3117,75.84
CE,Ererê,Capitão Wagner,UNIÃO,582,14.16
CE,Ererê,Roberto Cláudio,PDT,409,9.95
CE,Ererê,Chico Malta,PCB,1,0.02
CE,Ererê,Zé Batista,PSTU,1,0.02
CE,Ererê,Serley Leal,UP,0,0.0
CE,Eusébio,Capitão Wagner,UNIÃO,18787,47.87
CE,Eusébio,Elmano De Freitas,PT,16595,42.28
CE,Eusébio,Roberto Cláudio,PDT,3831,9.76
CE,Eusébio,Chico Malta,PCB,15,0.04
CE,Eusébio,Serley Leal,UP,13,0.03
CE,Eusébio,Zé Batista,PSTU,8,0.02
CE,Farias Brito,Elmano De Freitas,PT,10898,84.94
CE,Farias Brito,Capitão Wagner,UNIÃO,1463,11.4
CE,Farias Brito,Roberto Cláudio,PDT,458,3.57
CE,Farias Brito,Zé Batista,PSTU,4,0.03
CE,Farias Brito,Chico Malta,PCB,4,0.03
CE,Farias Brito,Serley Leal,UP,3,0.02
CE,Forquilha,Elmano De Freitas,PT,6213,43.14
CE,Forquilha,Capitão Wagner,UNIÃO,4514,31.34
CE,Forquilha,Roberto Cláudio,PDT,3665,25.45
CE,Forquilha,Chico Malta,PCB,7,0.05
CE,Forquilha,Serley Leal,UP,2,0.01
CE,Forquilha,Zé Batista,PSTU,1,0.01
CE,Fortaleza,Capitão Wagner,UNIÃO,602050,41.51
CE,Fortaleza,Elmano De Freitas,PT,545677,37.62
CE,Fortaleza,Roberto Cláudio,PDT,299816,20.67
CE,Fortaleza,Chico Malta,PCB,1295,0.09
CE,Fortaleza,Serley Leal,UP,998,0.07
CE,Fortaleza,Zé Batista,PSTU,684,0.05
CE,Fortim,Elmano De Freitas,PT,6847,58.05
CE,Fortim,Capitão Wagner,UNIÃO,3332,28.25
CE,Fortim,Roberto Cláudio,PDT,1610,13.65
CE,Fortim,Chico Malta,PCB,4,0.03
CE,Fortim,Serley Leal,UP,1,0.01
CE,Fortim,Zé Batista,PSTU,0,0.0
CE,Frecheirinha,Elmano De Freitas,PT,4212,43.74
CE,Frecheirinha,Roberto Cláudio,PDT,3090,32.09
CE,Frecheirinha,Capitão Wagner,UNIÃO,2314,24.03
CE,Frecheirinha,Chico Malta,PCB,11,0.11
CE,Frecheirinha,Zé Batista,PSTU,1,0.01
CE,Frecheirinha,Serley Leal,UP,1,0.01
CE,General Sampaio,Elmano De Freitas,PT,2921,61.61
CE,General Sampaio,Capitão Wagner,UNIÃO,1014,21.39
CE,General Sampaio,Roberto Cláudio,PDT,803,16.94
CE,General Sampaio,Chico Malta,PCB,2,0.04
CE,General Sampaio,Zé Batista,PSTU,1,0.02
CE,General Sampaio,Serley Leal,UP,0,0.0
CE,Graça,Elmano De Freitas,PT,7226,83.68
CE,Graça,Capitão Wagner,UNIÃO,1057,12.24
CE,Graça,Roberto Cláudio,PDT,339,3.93
CE,Graça,Chico Malta,PCB,8,0.09
CE,Graça,Serley Leal,UP,3,0.03
CE,Graça,Zé Batista,PSTU,2,0.02
CE,Granja,Elmano De Freitas,PT,22339,73.76
CE,Granja,Capitão Wagner,UNIÃO,5527,18.25
CE,Granja,Roberto Cláudio,PDT,2400,7.92
CE,Granja,Chico Malta,PCB,13,0.04
CE,Granja,Zé Batista,PSTU,5,0.02
CE,Granja,Serley Leal,UP,2,0.01
CE,Granjeiro,Elmano De Freitas,PT,3259,76.63
CE,Granjeiro,Capitão Wagner,UNIÃO,599,14.08
CE,Granjeiro,Roberto Cláudio,PDT,394,9.26
CE,Granjeiro,Chico Malta,PCB,1,0.02
CE,Granjeiro,Serley Leal,UP,0,0.0
CE,Granjeiro,Zé Batista,PSTU,0,0.0
CE,Groaíras,Elmano De Freitas,PT,2928,58.1
CE,Groaíras,Capitão Wagner,UNIÃO,1653,32.8
CE,Groaíras,Roberto Cláudio,PDT,450,8.93
CE,Groaíras,Chico Malta,PCB,4,0.08
CE,Groaíras,Zé Batista,PSTU,3,0.06
CE,Groaíras,Serley Leal,UP,2,0.04
CE,Guaiúba,Elmano De Freitas,PT,10193,64.71
CE,Guaiúba,Capitão Wagner,UNIÃO,4072,25.85
CE,Guaiúba,Roberto Cláudio,PDT,1470,9.33
CE,Guaiúba,Chico Malta,PCB,9,0.06
CE,Guaiúba,Zé Batista,PSTU,6,0.04
CE,Guaiúba,Serley Leal,UP,2,0.01
CE,Guaraciaba do Norte,Elmano De Freitas,PT,15870,68.36
CE,Guaraciaba do Norte,Capitão Wagner,UNIÃO,5226,22.51
CE,Guaraciaba do Norte,Roberto Cláudio,PDT,2093,9.02
CE,Guaraciaba do Norte,Chico Malta,PCB,17,0.07
CE,Guaraciaba do Norte,Zé Batista,PSTU,5,0.02
CE,Guaraciaba do Norte,Serley Leal,UP,4,0.02
CE,Guaramiranga,Elmano De Freitas,PT,2619,56.44
CE,Guaramiranga,Capitão Wagner,UNIÃO,1025,22.09
CE,Guaramiranga,Roberto Cláudio,PDT,987,21.27
CE,Guaramiranga,Chico Malta,PCB,6,0.13
CE,Guaramiranga,Zé Batista,PSTU,2,0.04
CE,Guaramiranga,Serley Leal,UP,1,0.02
CE,Hidrolândia,Elmano De Freitas,PT,7578,65.63
CE,Hidrolândia,Capitão Wagner,UNIÃO,2530,21.91
CE,Hidrolândia,Roberto Cláudio,PDT,1430,12.39
CE,Hidrolândia,Chico Malta,PCB,6,0.05
CE,Hidrolândia,Serley Leal,UP,1,0.01
CE,Hidrolândia,Zé Batista,PSTU,1,0.01
CE,Horizonte,Elmano De Freitas,PT,21215,49.5
CE,Horizonte,Capitão Wagner,UNIÃO,18072,42.17
CE,Horizonte,Roberto Cláudio,PDT,3533,8.24
CE,Horizonte,Zé Batista,PSTU,16,0.04
CE,Horizonte,Chico Malta,PCB,16,0.04
CE,Horizonte,Serley Leal,UP,8,0.02
CE,Ibaretama,Elmano De Freitas,PT,5771,58.86
CE,Ibaretama,Capitão Wagner,UNIÃO,2211,22.55
CE,Ibaretama,Roberto Cláudio,PDT,1815,18.51
CE,Ibaretama,Chico Malta,PCB,5,0.05
CE,Ibaretama,Serley Leal,UP,1,0.01
CE,Ibaretama,Zé Batista,PSTU,1,0.01
CE,Ibiapina,Elmano De Freitas,PT,7784,57.97
CE,Ibiapina,Capitão Wagner,UNIÃO,3061,22.8
CE,Ibiapina,Roberto Cláudio,PDT,2562,19.08
CE,Ibiapina,Chico Malta,PCB,14,0.1
CE,Ibiapina,Serley Leal,UP,6,0.04
CE,Ibiapina,Zé Batista,PSTU,1,0.01
CE,Ibicuitinga,Elmano De Freitas,PT,5634,59.52
CE,Ibicuitinga,Capitão Wagner,UNIÃO,3396,35.88
CE,Ibicuitinga,Roberto Cláudio,PDT,431,4.55
CE,Ibicuitinga,Serley Leal,UP,3,0.03
CE,Ibicuitinga,Chico Malta,PCB,2,0.02
CE,Ibicuitinga,Zé Batista,PSTU,0,0.0
CE,Icapuí,Elmano De Freitas,PT,9040,69.87
CE,Icapuí,Capitão Wagner,UNIÃO,3293,25.45
CE,Icapuí,Roberto Cláudio,PDT,594,4.59
CE,Icapuí,Serley Leal,UP,4,0.03
CE,Icapuí,Zé Batista,PSTU,4,0.03
CE,Icapuí,Chico Malta,PCB,4,0.03
CE,Icó,Elmano De Freitas,PT,16636,52.18
CE,Icó,Capitão Wagner,UNIÃO,8492,26.63
CE,Icó,Roberto Cláudio,PDT,6730,21.11
CE,Icó,Chico Malta,PCB,13,0.04
CE,Icó,Serley Leal,UP,7,0.02
CE,Icó,Zé Batista,PSTU,5,0.02
CE,Iguatu,Elmano De Freitas,PT,36195,67.74
CE,Iguatu,Capitão Wagner,UNIÃO,10903,20.4
CE,Iguatu,Roberto Cláudio,PDT,6255,11.71
CE,Iguatu,Serley Leal,UP,43,0.08
CE,Iguatu,Chico Malta,PCB,21,0.04
CE,Iguatu,Zé Batista,PSTU,16,0.03
CE,Independência,Elmano De Freitas,PT,10449,67.16
CE,Independência,Capitão Wagner,UNIÃO,3008,19.33
CE,Independência,Roberto Cláudio,PDT,2088,13.42
CE,Independência,Chico Malta,PCB,10,0.06
CE,Independência,Serley Leal,UP,2,0.01
CE,Independência,Zé Batista,PSTU,1,0.01
CE,Ipaporanga,Elmano De Freitas,PT,5623,76.5
CE,Ipaporanga,Capitão Wagner,UNIÃO,1466,19.95
CE,Ipaporanga,Roberto Cláudio,PDT,255,3.47
CE,Ipaporanga,Serley Leal,UP,3,0.04
CE,Ipaporanga,Chico Malta,PCB,2,0.03
CE,Ipaporanga,Zé Batista,PSTU,1,0.01
CE,Ipaumirim,Elmano De Freitas,PT,4605,69.09
CE,Ipaumirim,Roberto Cláudio,PDT,1063,15.95
CE,Ipaumirim,Capitão Wagner,UNIÃO,996,14.94
CE,Ipaumirim,Chico Malta,PCB,1,0.02
CE,Ipaumirim,Zé Batista,PSTU,0,0.0
CE,Ipaumirim,Serley Leal,UP,0,0.0
CE,Ipu,Elmano De Freitas,PT,13598,57.48
CE,Ipu,Capitão Wagner,UNIÃO,5688,24.04
CE,Ipu,Roberto Cláudio,PDT,4356,18.41
CE,Ipu,Chico Malta,PCB,8,0.03
CE,Ipu,Zé Batista,PSTU,4,0.02
CE,Ipu,Serley Leal,UP,3,0.01
CE,Ipueiras,Elmano De Freitas,PT,15545,73.16
CE,Ipueiras,Capitão Wagner,UNIÃO,4001,18.83
CE,Ipueiras,Roberto Cláudio,PDT,1686,7.93
CE,Ipueiras,Chico Malta,PCB,9,0.04
