codigo_tse,uf,MUNICÍPIO,capital,codigo_ibge,LULA VOTOS,LULA VOTOS PERCENTUAL,BOLSONARO VOTOS,BOLSONARO PERCENTUAL,CIRO VOTOS,CIRO VOTOS PERCENTUAL,TEBET VOTOS,TEBET VOTOS PERCENTUAL,OUTROS VOTOS,OUTROS VOTOS PERCENTUAL,ABSTENÇÕES,ABSTENÇÕES PERCENTUAL,VOTOS BRANCOS,VOTOS BRANCOS PERCENTUAL,VOTOS NULOS,VOTOS NULOS PERCENTUAL
25771,PE,SERRA TALHADA,0,2613909,35650,76.61,9424,20.25,910,1.96,365,0.78,4,0.01,11236,18.69,565,1.16,1785,3.65
25798,PE,SERRITA,0,2614006,10252,87.46,1023,8.73,251,2.14,80,0.68,1,0.01,3937,24.41,85,0.7,382,3.13
25810,PE,SERTÂNIA,0,2614105,15521,84.19,2362,12.81,364,1.97,117,0.63,0,0.0,6796,26.04,226,1.17,639,3.31
25836,PE,SIRINHAÉM,0,2614204,13807,65.54,6536,31.02,378,1.79,251,1.19,1,0.0,6112,21.54,381,1.71,812,3.65
25879,PE,SOLIDÃO,0,2614402,3713,88.01,441,10.45,35,0.83,19,0.45,0,0.0,1198,21.54,27,0.61,119,2.73
25895,PE,SURUBIM,0,2614501,24534,67.96,10195,28.24,747,2.07,409,1.13,2,0.01,7811,16.98,827,2.17,1262,3.3
25577,PE,SÃO BENEDITO DO SUL,0,2612901,4117,76.94,1045,19.53,118,2.21,41,0.77,0,0.0,2978,33.73,113,1.94,387,6.61
25593,PE,SÃO BENTO DO UNA,0,2613008,19472,73.77,5927,22.46,615,2.33,287,1.09,0,0.0,8804,24.09,403,1.46,944,3.4
25615,PE,SÃO CAITANO,0,2613107,18056,76.17,4683,19.76,590,2.49,229,0.97,1,0.0,4826,15.99,468,1.85,1182,4.66
25658,PE,SÃO JOAQUIM DO MONTE,0,2613305,9531,72.57,3088,23.51,295,2.25,168,1.28,2,0.02,3281,18.94,229,1.63,684,4.87
25674,PE,SÃO JOSÉ DA COROA GRANDE,0,2613404,6724,57.91,4567,39.33,152,1.31,126,1.09,0,0.0,3949,24.44,199,1.63,398,3.26
25690,PE,SÃO JOSÉ DO BELMONTE,0,2613503,16519,86.12,2108,10.99,323,1.68,130,0.68,1,0.01,6329,23.91,216,1.07,739,3.67
25712,PE,SÃO JOSÉ DO EGITO,0,2613602,13915,78.84,3213,18.2,339,1.92,127,0.72,1,0.01,4517,19.58,222,1.19,684,3.69
25631,PE,SÃO JOÃO,0,2613206,11311,84.87,1630,12.23,232,1.74,113,0.85,1,0.01,4826,25.59,146,1.04,561,4.0
25739,PE,SÃO LOURENÇO DA MATA,0,2613701,38450,60.49,21834,34.35,1493,2.35,1323,2.08,5,0.01,10375,13.37,1217,1.81,2425,3.61
25755,PE,SÃO VICENTE FÉRRER,0,2613800,8020,75.28,2236,20.99,236,2.22,122,1.15,0,0.0,2890,20.43,158,1.4,447,3.97
25917,PE,TABIRA,0,2614600,13052,82.47,2368,14.96,247,1.56,85,0.54,0,0.0,4072,19.88,186,1.13,402,2.45
25933,PE,TACAIMBÓ,0,2614709,5985,75.83,1531,19.4,267,3.38,64,0.81,0,0.0,1875,18.15,205,2.42,359,4.25
25950,PE,TACARATU,0,2614808,11169,85.92,1480,11.38,191,1.47,114,0.88,0,0.0,3666,21.32,107,0.79,423,3.13
23280,PE,TAMANDARÉ,0,2614857,9254,66.08,4298,30.69,208,1.49,183,1.31,0,0.0,3607,19.75,222,1.51,426,2.91
25992,PE,TAQUARITINGA DO NORTE,0,2615003,9425,56.24,6777,40.44,311,1.86,181,1.08,0,0.0,3199,15.48,300,1.72,404,2.31
26018,PE,TEREZINHA,0,2615102,3870,82.45,696,14.83,79,1.68,41,0.87,0,0.0,1614,24.31,73,1.46,258,5.13
26034,PE,TERRA NOVA,0,2615201,6081,90.28,460,6.83,133,1.97,40,0.59,0,0.0,1277,15.58,47,0.68,137,1.98
26050,PE,TIMBAÚBA,0,2615300,21021,65.67,9534,29.78,739,2.31,570,1.78,1,0.0,8494,20.04,551,1.63,1329,3.92
26077,PE,TORITAMA,0,2615409,14495,54.58,11140,41.95,582,2.19,228,0.86,1,0.0,4941,15.23,422,1.54,517,1.88
26093,PE,TRACUNHAÉM,0,2615508,6093,68.89,2456,27.77,135,1.53,114,1.29,0,0.0,1796,16.12,189,2.02,315,3.37
26115,PE,TRINDADE,0,2615607,12247,73.32,3666,21.95,414,2.48,144,0.86,0,0.0,5512,24.04,192,1.11,525,3.01
26131,PE,TRIUNFO,0,2615706,7475,83.15,1163,12.94,210,2.34,116,1.29,0,0.0,2051,17.92,67,0.71,337,3.59
26158,PE,TUPANATINGA,0,2615805,9516,81.29,1713,14.63,226,1.93,110,0.94,0,0.0,5879,32.04,149,1.2,614,4.92
26174,PE,TUPARETAMA,0,2615904,5347,85.31,753,12.01,121,1.93,19,0.3,0,0.0,1630,20.22,52,0.81,112,1.74
26190,PE,VENTUROSA,0,2616001,8615,80.61,1658,15.51,303,2.84,74,0.69,0,0.0,3236,22.39,117,1.04,414,3.69
26212,PE,VERDEJANTE,0,2616100,5269,86.56,604,9.92,117,1.92,44,0.72,0,0.0,1451,18.52,65,1.02,233,3.65
23086,PE,VERTENTE DO LÉRIO,0,2616183,4693,78.93,1013,17.04,123,2.07,67,1.13,0,0.0,1449,18.72,113,1.79,234,3.72
26239,PE,VERTENTES,0,2616209,8663,69.34,3395,27.18,247,1.98,120,0.96,0,0.0,3308,20.03,238,1.8,478,3.62
26255,PE,VICÊNCIA,0,2616308,10797,66.37,4846,29.79,317,1.95,235,1.44,1,0.01,4808,21.76,284,1.64,735,4.25
26271,PE,VITÓRIA DE SANTO ANTÃO,0,2616407,45849,57.16,30453,37.97,1807,2.25,1665,2.08,5,0.01,14279,14.39,1627,1.91,3096,3.65
23060,PE,XEXÉU,0,2616506,5064,68.81,1948,26.47,151,2.05,98,1.33,0,0.0,2648,25.34,144,1.84,297,3.81
23078,PE,ÁGUA PRETA,0,2600401,10823,73.14,3544,23.95,255,1.72,130,0.88,0,0.0,7585,32.61,292,1.86,588,3.75
23094,PE,ÁGUAS BELAS,0,2600500,17736,77.83,4394,19.28,371,1.63,166,0.73,1,0.0,9110,27.44,276,1.14,1026,4.26
12327,PI,ACAUÃ,0,2200053,4647,87.68,448,8.45,138,2.6,48,0.91,0,0.0,604,9.94,63,1.15,110,2.01
10014,PI,AGRICOLÂNDIA,0,2200103,3135,81.07,542,14.02,90,2.33,78,2.02,0,0.0,1040,20.54,39,0.97,117,2.91
12319,PI,ALAGOINHA DO PIAUÍ,0,2200251,3648,74.78,979,20.07,122,2.5,61,1.25,0,0.0,809,13.71,56,1.1,159,3.12
10022,PI,ALEGRETE DO PIAUÍ,0,2200277,2665,78.61,587,17.32,87,2.57,30,0.88,0,0.0,876,20.19,20,0.58,52,1.5
10057,PI,ALTO LONGÁ,0,2200301,8253,80.47,1442,14.06,294,2.87,175,1.71,0,0.0,1713,13.93,52,0.49,278,2.63
10073,PI,ALTOS,0,2200400,22770,80.76,3984,14.13,664,2.36,542,1.92,1,0.0,4532,13.45,263,0.9,694,2.38
12084,PI,ALVORADA DO GURGUÉIA,0,2200459,2826,80.49,545,15.52,47,1.34,55,1.57,0,0.0,786,17.92,21,0.58,69,1.92
10090,PI,AMARANTE,0,2200509,9683,82.51,1537,13.1,257,2.19,163,1.39,0,0.0,3043,20.12,79,0.66,266,2.2
10111,PI,ANGICAL DO PIAUÍ,0,2200608,4092,79.23,853,16.52,101,1.96,92,1.78,0,0.0,1460,21.47,39,0.73,135,2.53
10154,PI,ANTÔNIO ALMEIDA,0,2200806,1626,70.21,586,25.3,44,1.9,38,1.64,0,0.0,556,18.92,18,0.75,48,2.02
10138,PI,ANÍSIO DE ABREU,0,2200707,4814,85.92,582,10.39,117,2.09,66,1.18,0,0.0,1160,16.83,31,0.54,97,1.69
10170,PI,AROAZES,0,2200905,3618,83.54,564,13.02,79,1.82,39,0.9,0,0.0,1104,19.83,26,0.59,105,2.35
12734,PI,AROEIRAS DO ITAIM,0,2200954,2633,82.0,456,14.2,67,2.09,17,0.53,0,0.0,354,9.62,30,0.9,84,2.53
10197,PI,ARRAIAL,0,2201002,2696,81.87,409,12.42,81,2.46,75,2.28,0,0.0,813,19.42,22,0.65,58,1.72
12106,PI,ASSUNÇÃO DO PIAUÍ,0,2201051,4316,86.29,443,8.86,140,2.8,54,1.08,0,0.0,1846,26.14,54,1.03,160,3.07
10219,PI,AVELINO LOPES,0,2201101,5165,73.79,1392,19.89,192,2.74,178,2.54,0,0.0,1946,21.07,63,0.86,228,3.13
10049,PI,BAIXA GRANDE DO RIBEIRO,0,2201150,5675,69.06,2210,26.9,172,2.09,118,1.44,0,0.0,1240,12.84,50,0.59,148,1.76
10600,PI,BARRA D'ALCÂNTARA,0,2201176,2111,83.14,328,12.92,70,2.76,18,0.71,0,0.0,731,21.54,28,1.05,95,3.57
10235,PI,BARRAS,0,2201200,20919,75.94,5229,18.98,643,2.33,556,2.02,0,0.0,7789,21.43,255,0.89,760,2.66
10251,PI,BARREIRAS DO PIAUÍ,0,2201309,1987,77.2,450,17.48,52,2.02,60,2.33,0,0.0,844,24.18,23,0.87,50,1.89
10278,PI,BARRO DURO,0,2201408,3229,72.2,1038,23.21,98,2.19,80,1.79,0,0.0,1322,22.45,30,0.66,65,1.42
10294,PI,BATALHA,0,2201507,11708,73.64,3347,21.05,305,1.92,372,2.34,0,0.0,5723,25.7,161,0.97,483,2.92
10626,PI,BELA VISTA DO PIAUÍ,0,2201556,2310,79.16,321,11.0,195,6.68,43,1.47,0,0.0,298,8.82,57,1.85,106,3.44
12335,PI,BELÉM DO PIAUÍ,0,2201572,2038,81.55,329,13.17,77,3.08,40,1.6,0,0.0,390,13.17,27,1.05,46,1.79
10316,PI,BENEDITINOS,0,2201606,6277,83.98,814,10.89,174,2.33,133,1.78,0,0.0,1556,16.74,44,0.57,219,2.83
10332,PI,BERTOLÍNIA,0,2201705,2740,74.34,739,20.05,105,2.85,60,1.63,0,0.0,715,15.86,31,0.82,77,2.03
12122,PI,BETÂNIA DO PIAUÍ,0,2201739,3881,88.83,317,7.26,92,2.11,33,0.76,0,0.0,760,14.29,24,0.53,164,3.6
10669,PI,BOA HORA,0,2201770,3817,78.41,769,15.8,163,3.35,66,1.36,0,0.0,1333,20.88,50,0.99,132,2.61
10359,PI,BOCAINA,0,2201804,3438,77.29,807,18.14,85,1.91,78,1.75,0,0.0,637,12.34,22,0.48,55,1.22
10375,PI,BOM JESUS,0,2201903,10360,67.59,4165,27.17,419,2.73,279,1.82,0,0.0,2840,15.24,125,0.8,345,2.18
10065,PI,BOM PRINCÍPIO DO PIAUÍ,0,2201919,3850,77.75,908,18.34,104,2.1,69,1.39,0,0.0,958,15.74,57,1.11,119,2.32
10081,PI,BONFIM DO PIAUÍ,0,2201929,3526,89.67,254,6.46,64,1.63,62,1.58,0,0.0,877,17.65,32,0.79,127,3.1
12149,PI,BOQUEIRÃO DO PIAUÍ,0,2201945,3412,83.38,495,12.1,102,2.49,62,1.52,0,0.0,1244,22.74,32,0.75,103,2.44
10006,PI,BRASILEIRA,0,2201960,4716,81.69,811,14.05,118,2.04,64,1.11,0,0.0,1665,21.85,39,0.65,144,2.42
10642,PI,BREJO DO PIAUÍ,0,2201988,2743,89.88,252,8.26,26,0.85,22,0.72,0,0.0,628,16.77,10,0.32,54,1.73
10391,PI,BURITI DOS LOPES,0,2202000,9592,72.5,3089,23.35,291,2.2,162,1.22,0,0.0,2840,17.25,84,0.61,313,2.3
10103,PI,BURITI DOS MONTES,0,2202026,4640,85.51,533,9.82,160,2.95,59,1.09,0,0.0,884,13.77,25,0.45,85,1.54
10120,PI,CABECEIRAS DO PIAUÍ,0,2202059,5938,84.91,681,9.74,187,2.67,121,1.73,0,0.0,1945,21.13,57,0.78,212,2.92
12343,PI,CAJAZEIRAS DO PIAUÍ,0,2202075,2280,82.94,313,11.39,69,2.51,38,1.38,0,0.0,601,17.33,31,1.08,86,3.0
12572,PI,CAJUEIRO DA PRAIA,0,2202083,4368,78.22,990,17.73,142,2.54,48,0.86,0,0.0,1076,15.8,53,0.93,96,1.67
10146,PI,CALDEIRÃO GRANDE DO PIAUÍ,0,2202091,3448,81.13,549,12.92,189,4.45,49,1.15,0,0.0,624,12.61,33,0.76,41,0.95
10413,PI,CAMPINAS DO PIAUÍ,0,2202109,3635,90.92,265,6.63,47,1.18,31,0.78,0,0.0,1070,20.54,31,0.75,110,2.66
12351,PI,CAMPO ALEGRE DO FIDALGO,0,2202117,3174,87.63,328,9.06,54,1.49,25,0.69,0,0.0,585,13.51,24,0.64,100,2.67
10723,PI,CAMPO GRANDE DO PIAUÍ,0,2202133,3279,84.84,396,10.25,112,2.9,43,1.11,0,0.0,916,18.32,46,1.13,174,4.26
10740,PI,CAMPO LARGO DO PIAUÍ,0,2202174,3232,79.12,649,15.89,71,1.74,84,2.06,0,0.0,990,18.91,38,0.89,123,2.9
10430,PI,CAMPO MAIOR,0,2202208,20533,72.86,5936,21.06,904,3.21,561,1.99,0,0.0,5465,15.75,284,0.97,769,2.63
10162,PI,CANAVIEIRA,0,2202251,2136,82.41,348,13.43,63,2.43,32,1.23,0,0.0,682,20.44,19,0.72,43,1.62
10456,PI,CANTO DO BURITI,0,2202307,9073,77.77,1998,17.13,275,2.36,235,2.01,0,0.0,3237,21.02,138,1.14,359,2.95
10472,PI,CAPITÃO DE CAMPOS,0,2202406,6155,80.18,1070,13.94,280,3.65,97,1.26,0,0.0,2106,20.79,91,1.14,256,3.19
10707,PI,CAPITÃO GERVÁSIO OLIVEIRA,0,2202455,2730,90.58,212,7.03,41,1.36,17,0.56,0,0.0,530,14.56,20,0.65,76,2.44
10499,PI,CARACOL,0,2202505,5319,83.99,736,11.62,114,1.8,72,1.14,1,0.02,1418,17.83,53,0.81,148,2.27
12670,PI,CARAÚBAS DO PIAUÍ,0,2202539,2998,75.84,761,19.25,113,2.86,43,1.09,0,0.0,855,17.17,35,0.85,137,3.32
12165,PI,CARIDADE DO PIAUÍ,0,2202554,3257,86.19,355,9.39,103,2.73,49,1.3,0,0.0,793,16.82,25,0.64,118,3.01
10510,PI,CASTELO DO PIAUÍ,0,2202604,8914,74.62,2433,20.37,358,3.0,143,1.2,0,0.0,3683,22.91,133,1.07,315,2.54
12688,PI,CAXINGÓ,0,2202653,3560,80.91,571,12.98,148,3.36,79,1.8,0,0.0,844,15.5,61,1.33,140,3.04
10537,PI,COCAL,0,2202703,12642,76.48,3113,18.83,411,2.49,218,1.32,0,0.0,3732,17.68,241,1.38,611,3.52
12360,PI,COCAL DE TELHA,0,2202711,2902,87.17,310,9.31,60,1.8,41,1.23,0,0.0,1047,23.2,28,0.81,109,3.14
12696,PI,COCAL DOS ALVES,0,2202729,3758,88.97,304,7.2,99,2.34,33,0.78,0,0.0,1023,18.93,65,1.48,91,2.08
10189,PI,COIVARAS,0,2202737,3435,78.55,706,16.14,116,2.65,89,2.04,0,0.0,541,10.74,29,0.65,94,2.09
10200,PI,COLÔNIA DO GURGUÉIA,0,2202752,3207,78.47,732,17.91,84,2.06,42,1.03,0,0.0,953,18.5,17,0.4,93,2.22
10227,PI,COLÔNIA DO PIAUÍ,0,2202778,3907,84.46,547,11.82,88,1.9,49,1.06,1,0.02,1466,23.49,43,0.9,107,2.24
10553,PI,CONCEIÇÃO DO CANINDÉ,0,2202802,2968,81.4,464,12.73,86,2.36,86,2.36,0,0.0,750,16.32,41,1.07,158,4.11
10243,PI,CORONEL JOSÉ DIAS,0,2202851,3579,89.36,285,7.12,61,1.52,48,1.2,0,0.0,607,12.87,24,0.59,82,1.99
10570,PI,CORRENTE,0,2202901,11012,71.31,3570,23.12,378,2.45,363,2.35,1,0.01,4240,20.98,117,0.73,414,2.59
10596,PI,CRISTALÂNDIA DO PIAUÍ,0,2203008,3478,82.2,553,13.07,79,1.87,61,1.44,0,0.0,1008,18.65,26,0.59,141,3.21
10618,PI,CRISTINO CASTRO,0,2203107,4773,79.47,1026,17.08,103,1.71,76,1.27,0,0.0,1488,19.3,41,0.66,174,2.8
10634,PI,CURIMATÁ,0,2203206,5095,74.5,1456,21.29,119,1.74,136,1.99,0,0.0,1660,19.05,64,0.91,152,2.15
10766,PI,CURRAIS,0,2203230,3492,81.57,644,15.04,70,1.64,59,1.38,0,0.0,761,14.79,16,0.36,88,2.01
12181,PI,CURRAL NOVO DO PIAUÍ,0,2203271,3371,90.06,278,7.43,57,1.52,27,0.72,0,0.0,671,14.75,34,0.88,101,2.6
12580,PI,CURRALINHOS,0,2203255,3390,84.37,484,12.05,65,1.62,69,1.72,0,0.0,710,14.78,22,0.54,54,1.32
10650,PI,DEMERVAL LOBÃO,0,2203305,7385,75.63,1879,19.24,197,2.02,215,2.2,0,0.0,2026,16.7,73,0.72,267,2.64
12297,PI,DIRCEU ARCOVERDE,0,2203354,4214,87.16,421,8.71,94,1.94,50,1.03,0,0.0,1020,17.12,19,0.39,83,1.68
10677,PI,DOM EXPEDITO LOPES,0,2203404,4177,79.47,837,15.92,150,2.85,60,1.14,0,0.0,687,11.27,54,1.0,100,1.85
10685,PI,DOM INOCÊNCIO,0,2203453,5273,88.82,447,7.53,122,2.05,44,0.74,0,0.0,977,13.82,32,0.53,125,2.05
11410,PI,DOMINGOS MOURÃO,0,2203420,2804,86.04,330,10.13,94,2.88,20,0.61,0,0.0,831,19.92,20,0.6,61,1.83
10693,PI,ELESBÃO VELOSO,0,2203503,7974,83.69,1100,11.54,227,2.38,122,1.28,0,0.0,2869,22.59,62,0.63,244,2.48
10715,PI,ELISEU MARTINS,0,2203602,2217,79.41,444,15.9,73,2.61,49,1.76,0,0.0,790,21.46,24,0.83,76,2.63
10731,PI,ESPERANTINA,0,2203701,16567,72.1,5302,23.07,534,2.32,416,1.81,0,0.0,6683,21.86,278,1.16,628,2.63
10260,PI,FARTURA DO PIAUÍ,0,2203750,3310,91.44,229,6.33,45,1.24,24,0.66,0,0.0,756,17.0,12,0.32,60,1.63
10758,PI,FLORES DO PIAUÍ,0,2203800,2525,81.35,446,14.37,75,2.42,41,1.32,0,0.0,932,22.33,28,0.87,109,3.36
12637,PI,FLORESTA DO PIAUÍ,0,2203859,1622,85.73,195,10.31,47,2.48,11,0.58,0,0.0,643,24.51,13,0.65,75,3.79
10774,PI,FLORIANO,0,2203909,25485,73.23,7249,20.83,1146,3.29,696,2.0,3,0.01,8580,19.35,350,0.98,604,1.69
10790,PI,FRANCINÓPOLIS,0,2204006,2783,85.47,342,10.5,66,2.03,36,1.11,0,0.0,978,22.51,19,0.57,91,2.7
10812,PI,FRANCISCO AYRES,0,2204105,2863,81.17,440,12.48,141,4.0,60,1.7,0,0.0,898,19.93,22,0.61,59,1.64
12378,PI,FRANCISCO MACEDO,0,2204154,1762,81.01,278,12.78,65,2.99,33,1.52,0,0.0,434,16.15,15,0.66,63,2.8
10839,PI,FRANCISCO SANTOS,0,2204204,4498,80.57,760,13.61,180,3.22,87,1.56,1,0.02,1396,19.38,84,1.44,141,2.43
10855,PI,FRONTEIRAS,0,2204303,5857,78.31,1276,17.06,233,3.12,58,0.78,0,0.0,1677,17.93,64,0.83,131,1.71
10782,PI,GEMINIANO,0,2204352,4138,83.23,617,12.41,138,2.78,36,0.72,0,0.0,834,13.92,54,1.05,131,2.54
10871,PI,GILBUÉS,0,2204402,4997,79.63,1020,16.25,110,1.75,90,1.43,1,0.02,1604,19.85,40,0.61,161,2.49
10898,PI,GUADALUPE,0,2204501,4828,78.15,1064,17.22,168,2.72,79,1.28,0,0.0,2177,25.44,55,0.86,146,2.29
10804,PI,GUARIBAS,0,2204550,2966,92.14,180,5.59,24,0.75,24,0.75,0,0.0,919,21.96,13,0.4,34,1.04
10910,PI,HUGO NAPOLEÃO,0,2204600,2701,79.53,544,16.02,86,2.53,44,1.3,0,0.0,671,16.11,39,1.12,58,1.66
10820,PI,ILHA GRANDE,0,2204659,5350,79.13,1084,16.03,142,2.1,137,2.03,0,0.0,1598,18.59,57,0.81,181,2.59
10936,PI,INHUMA,0,2204709,7818,81.29,1362,14.16,226,2.35,128,1.33,0,0.0,2692,21.24,72,0.72,292,2.93
10952,PI,IPIRANGA DO PIAUÍ,0,2204808,5007,85.88,597,10.24,119,2.04,67,1.15,0,0.0,1335,18.04,59,0.98,178,2.93
10979,PI,ISAÍAS COELHO,0,2204907,4322,88.89,348,7.16,97,2.0,65,1.34,0,0.0,1028,16.83,45,0.88,172,3.39
10995,PI,ITAINÓPOLIS,0,2205003,6033,81.35,1078,14.54,176,2.37,45,0.61,0,0.0,1570,16.74,116,1.49,274,3.51
11010,PI,ITAUEIRA,0,2205102,5129,77.33,1141,17.2,170,2.56,115,1.73,0,0.0,1879,21.24,100,1.44,233,3.34
10286,PI,JACOBINA DO PIAUÍ,0,2205151,3538,83.33,522,12.29,107,2.52,58,1.37,0,0.0,531,10.75,34,0.77,129,2.93
11037,PI,JAICÓS,0,2205201,7744,80.17,1402,14.51,274,2.84,157,1.63,0,0.0,3137,23.45,148,1.44,434,4.24
10308,PI,JARDIM DO MULATO,0,2205250,2655,77.56,601,17.56,77,2.25,49,1.43,0,0.0,773,18.0,20,0.57,79,2.24
12394,PI,JATOBÁ DO PIAUÍ,0,2205276,4332,83.65,643,12.42,122,2.36,61,1.18,0,0.0,881,14.24,28,0.53,98,1.85
11053,PI,JERUMENHA,0,2205300,2867,79.59,604,16.77,75,2.08,41,1.14,0,0.0,899,19.49,33,0.89,78,2.1
11070,PI,JOAQUIM PIRES,0,2205409,6789,76.08,1835,20.56,127,1.42,110,1.23,0,0.0,2205,19.27,79,0.86,233,2.52
12408,PI,JOCA MARQUES,0,2205458,3035,80.74,563,14.98,65,1.73,55,1.46,0,0.0,990,20.39,36,0.93,70,1.81
11096,PI,JOSÉ DE FREITAS,0,2205508,22907,83.24,3279,11.92,635,2.31,501,1.82,1,0.0,4794,14.45,262,0.92,601,2.12
12386,PI,JOÃO COSTA,0,2205359,2236,82.72,331,12.25,64,2.37,36,1.33,0,0.0,512,15.54,18,0.64,62,2.23
12416,PI,JUAZEIRO DO PIAUÍ,0,2205516,3458,78.32,693,15.7,136,3.08,90,2.04,0,0.0,833,15.47,38,0.84,98,2.15
10847,PI,JUREMA,0,2205532,3240,86.42,364,9.71,69,1.84,62,1.65,0,0.0,796,17.04,24,0.62,102,2.63
12203,PI,JÚLIO BORGES,0,2205524,2997,84.35,343,9.65,103,2.9,72,2.03,0,0.0,910,19.97,24,0.66,69,1.89
10324,PI,LAGOA ALEGRE,0,2205557,5495,84.27,744,11.41,154,2.36,102,1.56,0,0.0,1177,14.99,37,0.55,116,1.74
10863,PI,LAGOA DE SÃO FRANCISCO,0,2205573,3633,81.84,591,13.31,140,3.15,55,1.24,0,0.0,1218,21.03,36,0.78,100,2.19
10340,PI,LAGOA DO BARRO DO PIAUÍ,0,2205565,3053,87.55,324,9.29,45,1.29,38,1.09,0,0.0,651,15.17,53,1.46,99,2.72
12424,PI,LAGOA DO PIAUÍ,0,2205581,2838,77.29,626,17.05,66,1.8,114,3.1,0,0.0,609,13.89,28,0.74,75,1.99
12220,PI,LAGOA DO SÍTIO,0,2205599,2907,82.33,447,12.66,75,2.12,54,1.53,0,0.0,791,17.6,23,0.62,149,4.02
12432,PI,LAGOINHA DO PIAUÍ,0,2205540,1965,80.8,368,15.13,49,2.01,33,1.36,0,0.0,608,19.49,22,0.87,58,2.31
11118,PI,LANDRI SALES,0,2205607,2846,83.66,432,12.7,67,1.97,25,0.73,0,0.0,1106,24.04,15,0.43,78,2.23
11134,PI,LUIS CORREIA,0,2205706,15253,76.06,3736,18.63,583,2.91,348,1.74,0,0.0,4854,18.89,215,1.03,567,2.72
11150,PI,LUZILÂNDIA,0,2205805,11578,76.89,2907,19.31,296,1.97,180,1.2,0,0.0,3984,20.33,171,1.1,388,2.48
12440,PI,MADEIRO,0,2205854,3744,81.06,716,15.5,69,1.49,62,1.34,0,0.0,1649,25.66,39,0.82,119,2.49
11177,PI,MANOEL EMÍDIO,0,2205904,3011,83.08,462,12.75,90,2.48,46,1.27,0,0.0,864,18.8,16,0.43,91,2.44
10367,PI,MARCOLÂNDIA,0,2205953,4486,73.8,1261,20.74,184,3.03,78,1.28,0,0.0,1069,14.4,64,1.0,212,3.34
11193,PI,MARCOS PARENTE,0,2206001,2174,70.2,773,24.96,94,3.04,37,1.19,0,0.0,820,20.58,30,0.95,38,1.2
12467,PI,MASSAPÊ DO PIAUÍ,0,2206050,3945,86.82,288,6.34,186,4.09,76,1.67,0,0.0,1079,18.29,58,1.21,217,4.5
11215,PI,MATIAS OLÍMPIO,0,2206100,4928,77.73,1143,18.03,114,1.8,104,1.64,0,0.0,2121,24.32,78,1.18,183,2.77
11231,PI,MIGUEL ALVES,0,2206209,15013,80.86,2531,13.63,527,2.84,262,1.41,0,0.0,6216,24.32,164,0.85,614,3.17
11258,PI,MIGUEL LEÃO,0,2206308,903,68.2,350,26.44,33,2.49,22,1.66,0,0.0,247,15.4,7,0.51,26,1.92
12246,PI,MILTON BRANDÃO,0,2206357,3269,68.35,1259,26.32,137,2.86,62,1.3,0,0.0,1727,25.75,39,0.79,157,3.15
11274,PI,MONSENHOR GIL,0,2206407,6545,79.48,1302,15.81,173,2.1,170,2.06,0,0.0,1564,15.62,56,0.66,156,1.85
11290,PI,MONSENHOR HIPÓLITO,0,2206506,4709,83.94,626,11.16,156,2.78,59,1.05,0,0.0,936,13.77,49,0.84,203,3.46
11312,PI,MONTE ALEGRE DO PIAUÍ,0,2206605,5680,82.88,886,12.93,123,1.79,121,1.77,0,0.0,1895,21.17,35,0.49,170,2.41
10880,PI,MORRO CABEÇA NO TEMPO,0,2206654,2225,80.79,392,14.23,70,2.54,36,1.31,0,0.0,682,19.11,18,0.63,115,3.98
12459,PI,MORRO DO CHAPÉU DO PIAUÍ,0,2206670,3301,81.13,625,15.36,60,1.47,58,1.43,0,0.0,1292,23.52,46,1.09,86,2.05
12475,PI,MURICI DOS PORTELAS,0,2206696,3525,77.9,733,16.2,126,2.78,114,2.52,0,0.0,1067,18.4,67,1.41,139,2.94
11339,PI,NAZARÉ DO PIAUÍ,0,2206704,4412,88.12,430,8.59,70,1.4,69,1.38,0,0.0,1360,20.8,31,0.6,142,2.74
12726,PI,NAZÁRIA,0,2206720,7137,78.84,1537,16.98,161,1.78,166,1.83,0,0.0,1923,17.16,50,0.54,184,1.98
10928,PI,NOSSA SENHORA DE NAZARÉ,0,2206753,3855,85.36,498,11.03,87,1.93,47,1.04,0,0.0,812,14.97,28,0.61,68,1.47
11355,PI,NOSSA SENHORA DOS REMÉDIOS,0,2206803,5151,78.7,1106,16.9,122,1.86,81,1.24,0,0.0,1414,17.29,54,0.8,167,2.47
10960,PI,NOVA SANTA RITA,0,2207959,2942,89.83,222,6.78,65,1.98,28,0.85,0,0.0,467,12.23,16,0.48,59,1.76
11371,PI,NOVO ORIENTE DO PIAUÍ,0,2206902,3359,87.11,345,8.95,80,2.07,52,1.35,0,0.0,1108,21.59,36,0.89,131,3.26
10901,PI,NOVO SANTO ANTÔNIO,0,2206951,3086,84.85,394,10.83,85,2.34,53,1.46,0,0.0,639,14.71,14,0.38,55,1.48
11398,PI,OEIRAS,0,2207009,17737,76.07,4566,19.58,563,2.41,267,1.15,1,0.0,5606,18.87,238,0.98,541,2.25
12483,PI,OLHO D'ÁGUA DO PIAUÍ,0,2207108,1447,79.07,280,15.3,56,3.06,33,1.8,0,0.0,469,19.98,11,0.59,37,1.97
11436,PI,PADRE MARCOS,0,2207207,3842,80.85,686,14.44,125,2.63,64,1.35,1,0.02,1055,17.6,40,0.81,147,2.98
