ds_sit_totalizacao,ds_cargo,sg_partido,sg_uf,nm_candidato,nr_candidato,qt_votos_nominais,qt_votos_validos,dt_carga
Suplente,Deputado Estadual,PPS,SP,ANTONIO CLAUDIO FLORES PITERI,23111,24961,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PPS,SP,CHANG YUET JING LIN,23120,1123,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PPS,SP,DAVID ZAIA,23123,41629,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PPS,SP,EDNA FLOR,23789,18460,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PPS,SP,GUILHERME ANEDES SALLES MENDES,23000,2964,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PPS,SP,JULIO ALEXANDRE SBIZERA COSTA,23300,902,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PPS,SP,JULIO CESAR FUZARI,23423,30325,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PPS,SP,MAYRA ROSANNA GAMA DE ARAUJO SILVA DA COSTA,23500,22072,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PPS,SP,ORESTES PIMENTEL SOARES DE MISQUITA,23444,1458,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PPS,SP,PAULO ANDRE BERTONE FANECO,23222,8223,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ADEMAR ALVES DE CARVALHO,22432,2700,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ADNA ANA SIQUEIRA TEIXEIRA,22550,1389,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ADRIANA RAMOS AFONSO EL RIFAI,22220,10402,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ADÃO TIMÓTEO DE LIMA,22018,3237,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ALAN BEZERRA GOMES,22044,2477,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ANA LÚCIA BATISTA PAVÃO,22192,7884,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ANDERSON BRANCO DA SILVA,22900,3327,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ANDREIA LUCIA GONÇALVES DA SILVA,22122,7789,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ANTONINHA JOSELI PEREIRA,22280,60,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ANTONIO DE PADUA PACHECO,22225,25944,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ANTONIO PADRON NETO,22700,22745,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,APARECIDA BATISTA DIAS BARRETO DE OLIVEIRA,22215,2628,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,APARECIDA CUSTODIO DOS SANTOS,22330,507,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,BRUNO JACINTHO,22260,1185,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,CAIO CESAR ALVARES LORO NETTO,22202,2533,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,CARLOS ROBERTO ROSSATO,22455,2433,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,CLEOMENES ANTUNES JUNIOR,22800,1486,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,CRISTIANE APARECIDA CELLA,22031,831,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,CRISTIANY DE CASTRO,22599,25243,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,DANIEL ROSSI,22789,11187,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,DANIELE MAZUQUELI ALONSO,22322,24962,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,EDNEI APARECIDO VALENCIO,22622,2932,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ELIANA PASSARELLI,22555,35869,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ELIANE BALSANTE LUCAS,22311,608,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,EUCLYDES DIAS BUCHLER,22191,2968,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,FABIANE MARQUES DE SOUZA CAMPOS,22303,338,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,FABIANO MESSIAS BORGES DA SILVA,22181,812,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,FABIO ELY RAMOS,22065,261,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,FRANCISCO ALEXANDRE GUERREIRO GOMES,22017,340,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,FRANCISCO ROSSI DE ALMEIDA,22022,24533,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,GERVINO CLÁUDIO GONÇALVES,22675,5612,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,GILBERTO BENZI,22000,20932,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,GILBERTO BORJA PINTO,22589,2564,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,GILMAR PAES,22200,1922,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,GINO JOSÉ TORREZAN,22011,5320,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,GRAÇA ERNESTINA ANAY SILVA DIAS,22552,105,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,GUILHERME PIAI SILVA FILIZZOLA,22300,7775,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,GUIOMAR HOFFMAN,22019,1688,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,HELIO VENANCIO FERREIRA,22911,15900,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ISA DE SOUSA MASCARENHAS,22580,313,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ISABELA CRISTINA CARDOSO DA CRUZ,22003,956,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,JAIME DE SOUZA,22190,27902,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,JEFFERCY DE SOUZA NUNES CHAD,22080,3747,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,JONAS DE SOUZA CAMISA NOVA,22822,3963,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,JOSE BRANCO PERES NETO,22210,4442,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,JOSEFA FÁTIMA DE LIRA,22045,1682,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,JOSÉ CARLOS DE ALMEIDA,22013,6326,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,JOSÉ PAGLIARINI FILHO,22444,5821,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,JOSÉ RONALDO GOMES DA SILVA,22277,1954,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,JOÃO MOTA DOS SANTOS,22233,4001,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,JULIO CESAR LOPES FUDA,22678,21937,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,JULIO CESAR PEREIRA DE SOUZA,22012,30456,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,LAERTE SONSIN JUNIOR,22333,18639,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,LINO BISPO DA ROCHA,22100,12430,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,LUCIANO BATISTA,22400,14178,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,LUCIANO FEITOSA DE MELO,22177,1791,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,LUIZ CARLOS DOS SANTOS CAMINO,22193,6459,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,LUIZ PAULO SALGADO,22111,8385,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,MARCELO MANFRIM,22522,3263,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,MARCIO MOREIRA DE SOUZA,22028,652,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,MARCOS AURELIO DE PAULA,22033,1084,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,MARCOS MULLER,22600,7414,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,MARCOS TADEU VILALTA,22055,7689,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,MARIA EMILIA DANTAS OLIVEIRA,22218,93,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,MARIA GILCELIA DE ASSIS,22228,572,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,MARIA JOSÉ PEREIRA DO AMARAL HUNGLAUB,22223,6681,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,MARIA LUCIA MELLA NAF,22422,1111,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,MAURO ALVES DOS SANTOS JUNIOR,22035,40034,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,NATALINO DA SILVA BRAUNA,22369,1697,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,NEILSON PAULO DOS SANTOS,22008,1075,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,NEUSA MARIA RODRIGUES RACOSTA,22005,77,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ODIR JOÃO DEMARCHI,22001,13014,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,PATRICIA BAPTISTELLA,22299,6279,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,PATRICIA DA SILVA FEITOSA,22500,3625,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,PAULO ROBERTO DE QUEIROZ MOTTA,22722,2218,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ROBERTO DOS SANTOS,22666,355,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,RODRIGO DE ALMEIDA SOUZA,22007,5332,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ROSÂNGELA APARECIDA GOZZO,22269,2447,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,ROY NELSON PINTO,22345,10015,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,RÚBSON SILVA RIOS,22567,2607,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,SAMUEL SIQUEIRA,22377,1548,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,SERGIO ANTONIO DONHA,22133,1174,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,SILVIO AMARAL SOARES,22196,2965,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,SIMONE CARDOSO DE OLIVEIRA,22024,231,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,THIAGO GONÇALES,22899,3125,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,VERA LUCIA LANGELLOTTI VELLO,22002,585,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,WALTER ABRAHÃO FILHO,22321,3198,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,WANDERLEY LEMES TEIXEIRA,22150,14106,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,WANESSA SOUSA BOMFIM,22023,4465,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PR,SP,WILSON CALDEIRA PAIVA,22777,21677,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,AILDO RODRIGUES FERREIRA,10100,14800,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,DAVID SEVERINO DA SILVA JUNIOR,10190,3383,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,DAYANI APARECIDA ESCROQUE,10789,502,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,ELIAS REZEK AJUB,10200,3976,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,FRANCISCO JOSÉ LANG FERNANDES DE OLIVEIRA,10999,6723,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,HÉLIO APARECIDO DE GODOY,10101,9678,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,JOSÉ DOMINGOS BITTENCOURT,10133,24056,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,LUCIANA GISELE DE OLIVEIRA ALVES DA SILVA,10300,4453,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,MARCIA ROZANA FIDELIS,10005,217,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,MARCO AURÉLIO PEGOLO DOS SANTOS,10444,7469,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,MARCOS COUTO DOS SANTOS,10500,3361,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,MÁRCIO JOSÉ DE OLIVEIRA,10555,9489,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,ONANCIARA RODRIGUES FERNANDEZ,10012,294,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,SILVIA CRISTINA ASPRINO SOARES,10148,557,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,VALÉRIA APARECIDA MESSIAS LIMA,10777,9490,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,VESPASIANO SAULO DA COSTA E SILVA,10900,6164,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PRB,SP,WILLIAM NUNES AFFONSO,10600,4341,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ADEILDO REIS DOS SANTOS,90790,945,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,AILTON JOSE DA SILVA,90019,355,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ALESSANDRA MARTINS GONÇALVES,90420,1610,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ALESSANDRA MATOS,90022,626,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ALEX PAULO,90773,1204,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ALEXSSANDER DE OLIVEIRA,90501,955,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,AMARO XIMENES DE MELO,90620,3928,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ANA MARIA SOUZA GONÇALVES,90033,130,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ANDERSON OLIVEIRA DA SILVA,90281,225,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ANDREA DUL,90764,2662,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ANDREIA SANTINA CAPATTO,90077,419,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ANDRÉA MARIA DOS SANTOS,90194,990,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ANTONIO CARLOS PEREIRA DA SILVA,90221,991,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ANTONIO CARLOS RENOR,90181,1034,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ANTONIO MARCOS GOMES SENA,90131,729,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ANTONIO RODRIGUES DE SOUSA,90111,2869,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,APARECIDO SOUZA SANTOS,90040,6449,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,BENEDITA DE CAMARGO,90550,803,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,BENEDITA SUELI DE TOLEDO DIAS,90508,55,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,BENEDITO AUGUSTO DOS SANTOS,90321,1522,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,BRAZ ANASTACIO DA SILVA,90024,595,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,CAMILA CORREA TOLEDO,90086,389,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,CARLOS ALBERTO FIGUEIREDO SANTANA,90852,281,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,CARLOS HENRIQUE DOS SANTOS,90456,3408,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,CELSO DE SOUZA FILHO,90789,751,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,CICERO FLORIANO PIRES ALVES,90567,697,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,CRISTIANO PINTO FERREIRA,90699,8544,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,CÉLIA BRITO GARCIA,90523,407,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,DANIEL GIROTTO,90440,24306,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,DAVID SANTANA DA SILVA,90345,1261,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,DENIS AMBROSIO DA SILVA,90128,436,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,DÉBORA CRISTINA DA MOTA,90247,46,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,EDNA APARECIDA DOS SANTOS,90367,2205,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,EDNEI PROCÓPIO DOS SANTOS,90130,232,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,EDSON FERRARINI,90235,15792,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,EDUARDO FERREIRA,90012,1950,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,EDUARDO LUIZ GREGORIO,90900,1891,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ELIANE MARESCALCHI BRITO,90010,270,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ELIFAS EUPHRASIO,90432,483,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ELIZABETH DUTRA DA SILVA,90115,772,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,EURICO GONÇALVES FILHO,90107,209,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,EVANDRO GIORA,90053,3818,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,EVERALDO JOSÉ DA SILVA,90095,1004,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,EZEQUIEL DE SOUZA DAMASCENO,90123,3199,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,FABIANO JOSE SANTOS LOURENÇO,90192,664,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,FABIO DO CARMO SANTOS,90987,313,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,FABIO NASCIMENTO DE LIMA,90417,90,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,FABIOLA CARDI,90497,1194,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,FATIMA APARECIDA FERREIRA,90400,176,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,FLAVIO LOPES ALVES,90139,888,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,FLAVIO LUIZ EUGENIO BASTOS,90147,739,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,GALENO ROSA,90193,1263,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,GERSON DA CUNHA,90741,306,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,GILBERTO PEREIRA DOS SANTOS,90015,151,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,GILSON APARECIDO ZANLUCHI,90910,328,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,GILVAN APARECIDO FERNANDES ASNAR,90375,849,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,GIOVANI CORREIA DOS SANTOS,90977,285,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,GIRLÊNIO GOMES DE OLIVEIRA,90999,31733,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,GISLENE MEIRELES DOS SANTOS,90378,199,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,GIVALDO JOSE DA SILVA,90322,1299,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,HAMILTON ALVES FERNANDES,90666,471,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,HARLEY HECTOR VICENTE,90451,156,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,HERALDO LOPES GUIMARÃES,90822,5464,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,IDERNANI GOMES DO CARMO,90700,407,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,IDEVANIR ARCANJO DE SOUZA,90902,1982,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ILMAR CÉSAR CAVALCANTI MUNIZ,90003,1967,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,IOANNIS EVANGELOS KATSAKIS,90000,1629,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,IRANILDO DANTAS,90922,2093,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,ISABEL CRISTINA DA SILVA CALDERONE,90996,372,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,JEFFERSON RIPI DA SILVA,90890,380,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,JOAQUIM GRACA NETO,90545,587,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,JOSE ANTONIO DOS SANTOS,90144,460,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,JOSE BRITO CAVALCANTE FILHO,90112,281,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,JOSE GARRIS DEL VALLE,90200,379,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,JOSE GOMES DE OLIVEIRA NETO,90300,1136,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,JOSE IDAILSON PEREIRA DOS SANTOS,90810,133,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,JOSE ROBERTO BEILSTREIN,90233,203,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,JOSEFA ALVES LEITE DOS SANTOS,90304,149,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,JOSEFA CONCEICAO OLIVEIRA SILVA LABELA,90909,529,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,JOSELITO DE SOUSA LIMA,90001,6535,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,JOSÉ ALECXANDRO DA SILVA,90120,200,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,JULIANA GARCIA LORENCETTI,90951,1205,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,JULIO HENRIQUE FLORENCIO DE MELO,90013,1160,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,KLEBER ADELIPIO BARROS SANTOS,90511,590,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,LEANDRO LEME CAMARGO,90188,4678,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,LEANDRO VALDO DE ALMEIDA LIMA,90633,997,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,LERYANE MARQUES DE ARAUJO BLASZKOWSKI,90555,5311,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,LOURDES GENEROSO,90204,135,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,LUCAS DE FARIA NERY DANIEL,90016,569,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,LUCAS JULIANO SUSCO,90336,1030,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,LUCELENE LOPES,90009,388,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,LUCIANA APARECIDA FRAGOSO DA SILVA,90290,111,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,MARCELO DA SILVA,90350,349,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,MARCELO PENHA DE SOUZA FERRAZ,90002,4277,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,MARCELO PEREIRA GUIDIO,90222,769,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,MARCIAL MARAJA MARCELINO,90198,410,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,MARCIO DOS SANTOS RODRIGUES,90110,800,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,MARCOS ANTONIO PEREIRA DA SILVA,90765,1141,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,MARCOS CORREA,90050,376,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,MARCOS DE AZEVEDO,90543,1195,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,MARCOS DE AZEVEDO CARNEIRO,90217,534,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,MARCOS GALESI,90020,389,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,MARIA CRISTINA DE PAULA LEITE GOUVÊA,90011,173,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,MARIA DAS NEVES SILVA DE JESUS,90531,304,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,MARIA EVANGELISTA GOMES BATISTA,90971,277,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,MARIA GORETTI AGUIAR ALENCAR,90051,830,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PROS,SP,MAURICIO TEIXEIRA ALVES,90038,2505,20852681,2022-09-11 04:27:51
